 2.012453329e+03  4.452860000e+02 ...
 2.012456061e+03  4.780252000e+02 ...
 2.012458793e+03  5.087546000e+02 ...
 2.012461526e+03  4.504080000e+02 ...
 2.012464258e+03  4.834989000e+02 ...
 2.012466990e+03  4.557814000e+02 ...
 2.012469722e+03  4.849539000e+02 ...
 2.012472455e+03  4.979598000e+02 ...
 2.012475187e+03  4.833473000e+02 ...
 2.012477919e+03  4.580412000e+02 ...
 2.012480651e+03  5.134255000e+02 ...
 2.012483384e+03  5.144795000e+02 ...
 2.012494315e+03  4.463368000e+02 ...
 2.012497046e+03  4.382546000e+02 ...
 2.012499780e+03  4.858949000e+02 ...
 2.012502510e+03  4.476424000e+02 ...
 2.012505242e+03  4.221398000e+02 ...
 2.012507975e+03  4.655643000e+02 ...
 2.012510709e+03  4.831344000e+02 ...
 2.012513451e+03  4.506455000e+02 ...
 2.012516184e+03  4.767587000e+02 ...
 2.012518914e+03  4.639526000e+02 ...
 2.012524379e+03  4.299565000e+02 ...
 2.012529844e+03  4.605877000e+02 ...
 2.012532575e+03  4.553159000e+02 ...
 2.012535308e+03  4.623956000e+02 ...
 2.012540771e+03  4.226747000e+02 ...
 2.012543541e+03  4.332201000e+02 ...
 2.012546235e+03  3.837563000e+02 .X.
 2.012562629e+03  4.373858000e+02 ...
 2.012565363e+03  4.439150000e+02 ...
 2.012568096e+03  4.658615000e+02 ...
 2.012570827e+03  4.114213000e+02 ...
 2.012573560e+03  4.337194000e+02 ...
 2.012576293e+03  4.651589000e+02 ...
 2.012579024e+03  4.661128000e+02 ...
 2.012627749e+03  4.517155000e+02 ...
 2.012628205e+03  4.603588000e+02 ...
 2.012633669e+03  5.410031000e+02 .X.
 2.012636401e+03  4.621671000e+02 ...
 2.012639132e+03  4.133271000e+02 ...
 2.012641865e+03  4.192573000e+02 ...
 2.012644598e+03  4.667400000e+02 ...
 2.012647329e+03  4.567905000e+02 ...
 2.012650060e+03  3.624786000e+02 ...
 2.012652792e+03  3.519265000e+02 .X.
 2.012655524e+03  3.808180000e+02 ...
 2.012658256e+03  3.891901000e+02 ...
 2.012660989e+03  3.693921000e+02 ...
 2.012663724e+03  4.306968000e+02 ...
 2.012669186e+03  3.807485000e+02 ...
 2.012674651e+03  4.070290000e+02 ...
 2.012677383e+03  3.971301000e+02 ...
 2.012680116e+03  4.222048000e+02 ...
 2.012682846e+03  3.923565000e+02 ...
 2.012688311e+03  4.003963000e+02 ...
 2.012704706e+03  3.867002000e+02 ...
 2.012707439e+03  4.108223000e+02 ...
 2.012710172e+03  4.444911000e+02 ...
 2.012712903e+03  4.213757000e+02 ...
 2.012715635e+03  4.241888000e+02 ...
 2.012718368e+03  4.325818000e+02 ...
 2.012721100e+03  4.435376000e+02 ...
 2.012723833e+03  4.524816000e+02 ...
 2.012726566e+03  4.978112000e+02 .X.
 2.012729298e+03  4.502207000e+02 ...
 2.012732028e+03  4.094147000e+02 ...
 2.012734762e+03  4.305209000e+02 ...
 2.012740225e+03  4.143678000e+02 ...
 2.012742957e+03  3.374751000e+02 .X.
 2.012745688e+03  3.417474000e+02 ...
 2.012748420e+03  3.854700000e+02 ...
 2.012756619e+03  4.321594000e+02 ...
 2.012759352e+03  4.655807000e+02 ...
 2.012762083e+03  4.308017000e+02 ...
 2.012767547e+03  4.128609000e+02 ...
 2.012773010e+03  3.854702000e+02 ...
 2.012778474e+03  4.186406000e+02 ...
 2.012783940e+03  4.028092000e+02 ...
 2.012789404e+03  4.019547000e+02 ...
 2.012794870e+03  4.258483000e+02 ...
 2.012803066e+03  4.153392000e+02 ...
 2.012811263e+03  4.324858000e+02 ...
 2.012819460e+03  4.369111000e+02 ...
 2.012827656e+03  4.271059000e+02 ...
 2.012835853e+03  4.393751000e+02 ...
 2.012844049e+03  4.469682000e+02 ...
 2.012849513e+03  4.549635000e+02 ...
 2.012854978e+03  4.753283000e+02 ...
 2.012860443e+03  4.740207000e+02 ...
 2.012865907e+03  4.641644000e+02 ...
 2.012871372e+03  4.676344000e+02 ...
 2.012876836e+03  4.559358000e+02 ...
 2.012890498e+03  4.631152000e+02 ...
 2.012898695e+03  4.764687000e+02 ...
 2.012906892e+03  4.953743000e+02 ...
 2.012920552e+03  4.817815000e+02 ...
 2.013013486e+03  5.167209000e+02 ...
 2.013016225e+03  5.088715000e+02 ...
 2.013024444e+03  4.879078000e+02 ...
 2.013027183e+03  5.067177000e+02 ...
 2.013032663e+03  5.133227000e+02 ...
 2.013038143e+03  5.058562000e+02 ...
 2.013046362e+03  5.014050000e+02 ...
 2.013057321e+03  5.111210000e+02 ...
 2.013062800e+03  5.185397000e+02 ...
 2.013068279e+03  5.175824000e+02 ...
 2.013087458e+03  5.182046000e+02 ...
 2.013106636e+03  5.205499000e+02 ...
 2.013120335e+03  5.236609000e+02 ...
 2.013128554e+03  5.091587000e+02 ...
 2.013134033e+03  5.073399000e+02 ...
 2.013155951e+03  5.276335000e+02 ...
 2.013161431e+03  5.309838000e+02 ...
 2.013164170e+03  5.041331000e+02 ...
 2.013169649e+03  5.260062000e+02 ...
 2.013177869e+03  5.344299000e+02 ...
 2.013183348e+03  5.437152000e+02 ...
 2.013188828e+03  5.300266000e+02 ...
 2.013194307e+03  5.268198000e+02 ...
 2.013216225e+03  5.281121000e+02 ...
 2.013218965e+03  5.260062000e+02 ...
 2.013221704e+03  5.403170000e+02 ...
 2.013227184e+03  5.254797000e+02 ...
 2.013243622e+03  5.436195000e+02 ...
 2.013249102e+03  5.612328000e+02 ...
 2.013251842e+03  5.462519000e+02 ...
 2.013254581e+03  5.422315000e+02 ...
 2.013260208e+03  5.574517000e+02 ...
 2.013262801e+03  5.476399000e+02 ...
 2.013265540e+03  5.526176000e+02 ...
 2.013268280e+03  5.389768000e+02 ...
 2.013271019e+03  5.302181000e+02 ...
 2.013276499e+03  5.495544000e+02 ...
 2.013279239e+03  5.596533000e+02 ...
 2.013281978e+03  5.530005000e+02 ...
 2.013290197e+03  5.596533000e+02 ...
 2.013295677e+03  5.590311000e+02 ...
 2.013298417e+03  5.525697000e+02 ...
 2.013301156e+03  5.677899000e+02 ...
 2.013303896e+03  5.543885000e+02 ...
 2.013309376e+03  5.527612000e+02 ...
 2.013312116e+03  5.613285000e+02 ...
 2.013314855e+03  5.549150000e+02 ...
 2.013317595e+03  5.509424000e+02 ...
 2.013320334e+03  5.514210000e+02 ...
 2.013331294e+03  5.837281000e+02 ...
 2.013334033e+03  5.710446000e+02 ...
 2.013336773e+03  5.748257000e+02 ...
 2.013353214e+03  5.926304000e+02 ...
 2.013355953e+03  5.795640000e+02 ...
 2.013358693e+03  5.920561000e+02 ...
 2.013361431e+03  5.722890000e+02 ...
 2.013372389e+03  5.555372000e+02 ...
 2.013375127e+03  5.277292000e+02 ...
 2.013380607e+03  5.471134000e+02 ...
 2.013383348e+03  5.501287000e+02 ...
 2.013405422e+03  5.709967000e+02 ...
 2.013408009e+03  6.021550000e+02 ...
 2.013410749e+03  5.890408000e+02 ...
 2.013413488e+03  5.415614000e+02 ...
 2.013416228e+03  5.464434000e+02 ...
 2.013418968e+03  5.372538000e+02 ...
 2.013421705e+03  5.274899000e+02 ...
 2.013424444e+03  5.430451000e+02 ...
 2.013427183e+03  5.547235000e+02 ...
 2.013429924e+03  5.200234000e+02 ...
 2.013432665e+03  5.286386000e+02 ...
 2.013435405e+03  5.229430000e+02 ...
 2.013443623e+03  5.115518000e+02 ...
 2.013446364e+03  5.139927000e+02 ...
 2.013449104e+03  5.317496000e+02 ...
 2.013451845e+03  5.061433000e+02 ...
 2.013454585e+03  5.189704000e+02 ...
 2.013457324e+03  5.711881000e+02 ...
 2.013460064e+03  5.485493000e+02 ...
 2.013462804e+03  5.321804000e+02 ...
 2.013465544e+03  5.293565000e+02 ...
 2.013468284e+03  5.370145000e+02 ...
 2.013471021e+03  5.102595000e+02 ...
 2.013473761e+03  5.300745000e+02 ...
 2.013523076e+03  4.859455000e+02 ...
 2.013525816e+03  4.504795000e+02 ...
 2.013528557e+03  5.037981000e+02 ...
 2.013531297e+03  4.909231000e+02 ...
 2.013534037e+03  4.478471000e+02 ...
 2.013536777e+03  4.825951000e+02 ...
 2.013539514e+03  4.774260000e+02 ...
 2.013542254e+03  4.636895000e+02 ...
 2.013544995e+03  4.432523000e+02 ...
 2.013547733e+03  5.017879000e+02 ...
 2.013605268e+03  6.005277000e+02 .X.
 2.013608007e+03  4.893915000e+02 ...
 2.013610748e+03  5.079142000e+02 ...
 2.013613488e+03  4.594298000e+02 ...
 2.013616228e+03  4.430130000e+02 ...
 2.013618967e+03  4.609614000e+02 ...
 2.013621706e+03  4.125248000e+02 ...
 2.013624446e+03  4.380832000e+02 ...
 2.013627186e+03  3.965388000e+02 ...
 2.013629925e+03  4.196562000e+02 ...
 2.013632666e+03  4.079779000e+02 ...
 2.013635403e+03  4.147743000e+02 ...
 2.013646362e+03  4.290372000e+02 ...
 2.013649102e+03  4.297552000e+02 ...
 2.013651842e+03  4.243946000e+02 ...
 2.013654582e+03  3.729905000e+02 ...
 2.013657322e+03  4.081214000e+02 ...
 2.013660062e+03  3.683479000e+02 ...
 2.013662801e+03  4.065898000e+02 ...
 2.013665540e+03  4.489958000e+02 ...
 2.013668280e+03  3.975439000e+02 ...
 2.013671020e+03  3.898859000e+02 ...
 2.013673760e+03  4.525855000e+02 ...
 2.013676499e+03  4.119983000e+02 ...
 2.013684718e+03  4.240117000e+02 ...
 2.013687459e+03  3.619822000e+02 ...
 2.013690198e+03  4.200391000e+02 ...
 2.013692939e+03  4.489479000e+02 ...
 2.013695678e+03  4.337277000e+02 ...
 2.013698418e+03  4.018993000e+02 ...
 2.013701157e+03  4.051061000e+02 ...
 2.013703897e+03  3.806485000e+02 ...
 2.013706636e+03  3.907953000e+02 ...
 2.013709377e+03  3.956294000e+02 ...
 2.013712115e+03  4.077385000e+02 ...
 2.013714854e+03  3.795477000e+02 ...
 2.014257311e+03  5.295480000e+02 ...
 2.014260051e+03  5.396948000e+02 ...
 2.014262790e+03  5.315103000e+02 ...
 2.014268270e+03  5.319411000e+02 ...
 2.014270628e+03  5.270113000e+02 ...
 2.014270809e+03  5.214114000e+02 ...
 2.014270814e+03  5.244267000e+02 ...
 2.014270830e+03  5.282557000e+02 ...
 2.014270843e+03  5.245224000e+02 ...
 2.014271009e+03  5.185875000e+02 ...
 2.014273749e+03  5.223208000e+02 ...
 2.014276489e+03  5.311274000e+02 ...
 2.014279228e+03  5.323240000e+02 ...
 2.014281968e+03  5.531441000e+02 ...
 2.014284708e+03  5.429973000e+02 ...
 2.014287448e+03  5.465869000e+02 ...
 2.014290187e+03  5.439067000e+02 ...
 2.014292927e+03  5.342863000e+02 ...
 2.014295667e+03  5.305531000e+02 ...
 2.014298407e+03  5.322283000e+02 ...
 2.014301146e+03  5.291651000e+02 ...
 2.014312105e+03  5.260062000e+02 ...
 2.014314845e+03  5.283036000e+02 ...
 2.014317585e+03  5.485493000e+02 ...
 2.014320324e+03  5.320847000e+02 ...
 2.014323064e+03  5.221772000e+02 ...
 2.014325804e+03  5.309360000e+02 ...
 2.014328543e+03  5.223208000e+02 ...
 2.014331283e+03  5.329462000e+02 ...
 2.014334023e+03  5.576431000e+02 ...
 2.014336763e+03  5.605149000e+02 ...
 2.014339502e+03  5.317496000e+02 ...
 2.014342242e+03  5.188268000e+02 ...
 2.014353201e+03  5.151893000e+02 ...
 2.014355941e+03  5.401255000e+02 ...
 2.014358681e+03  5.342863000e+02 ...
 2.014361420e+03  5.146628000e+02 ...
 2.014364160e+03  5.313667000e+02 ...
 2.014366900e+03  5.283036000e+02 ...
 2.014369639e+03  5.086322000e+02 ...
 2.014372379e+03  5.518997000e+02 ...
 2.014375119e+03  5.501287000e+02 ...
 2.014377859e+03  5.224644000e+02 ...
 2.014380598e+03  5.339513000e+02 ...
 2.014383338e+03  5.319411000e+02 ...
 2.014388818e+03  5.206456000e+02 ...
 2.014391557e+03  5.238524000e+02 ...
 2.014394297e+03  5.176781000e+02 ...
 2.014397037e+03  5.474485000e+02 ...
 2.014402516e+03  5.295958000e+02 ...
 2.014405256e+03  5.483100000e+02 ...
 2.014407996e+03  5.472570000e+02 ...
 2.014413475e+03  5.493630000e+02 ...
 2.014446350e+03  5.154787000e+02 ...
 2.014451829e+03  4.983309000e+02 ...
 2.014457308e+03  4.784275000e+02 ...
 2.014462788e+03  4.615018000e+02 ...
 2.014468267e+03  4.631023000e+02 ...
 2.014473746e+03  4.964218000e+02 ...
 2.014479225e+03  4.453324000e+02 ...
 2.014484704e+03  4.589266000e+02 ...
 2.014490183e+03  4.570177000e+02 ...
 2.014495663e+03  4.162337000e+02 ...
 2.014498402e+03  4.297845000e+02 ...
 2.014503881e+03  4.501768000e+02 ...
 2.014520325e+03  4.745308000e+02 ...
 2.014525805e+03  4.534128000e+02 ...
 2.014531284e+03  4.778179000e+02 ...
 2.014536763e+03  4.482573000e+02 ...
 2.014542243e+03  4.506587000e+02 ...
 2.014547722e+03  4.429648000e+02 ...
 2.014553202e+03  3.562766000e+02 .X.
 2.014564160e+03  4.043798000e+02 ...
 2.014569640e+03  4.144691000e+02 ...
 2.014575119e+03  4.071812000e+02 ...
 2.014580599e+03  4.046436000e+02 ...
 2.014586078e+03  4.085642000e+02 ...
 2.014591558e+03  4.467477000e+02 ...
 2.014597037e+03  4.694463000e+02 ...
 2.014602517e+03  4.793270000e+02 ...
 2.014607996e+03  4.349971000e+02 ...
 2.014613475e+03  4.823553000e+02 ...
 2.014618955e+03  4.783892000e+02 ...
 2.014624434e+03  4.637039000e+02 ...
 2.014629914e+03  4.223172000e+02 ...
 2.014635393e+03  4.251197000e+02 ...
 2.014640873e+03  4.363326000e+02 ...
 2.014646352e+03  4.228940000e+02 ...
 2.014660051e+03  3.870806000e+02 ...
 2.014665530e+03  4.066868000e+02 ...
 2.014671010e+03  4.125197000e+02 ...
 2.014676489e+03  4.044129000e+02 ...
 2.014681968e+03  4.065053000e+02 ...
 2.014692927e+03  4.224133000e+02 ...
 2.014698407e+03  4.389441000e+02 ...
 2.014703886e+03  4.797961000e+02 .X.
 2.014709366e+03  4.222803000e+02 ...
 2.014714845e+03  4.214766000e+02 ...
 2.014720325e+03  3.500578000e+02 ...
 2.014772395e+03  4.028302000e+02 ...
 2.014777875e+03  4.105012000e+02 ...
 2.014786094e+03  4.207589000e+02 ...
 2.014791573e+03  3.971663000e+02 ...
 2.014797053e+03  4.304803000e+02 ...
 2.014802532e+03  3.922612000e+02 ...
 2.014808012e+03  3.971198000e+02 ...
 2.014813491e+03  4.120612000e+02 ...
 2.014818970e+03  4.111269000e+02 ...
 2.014827189e+03  4.407284000e+02 ...
 2.014829929e+03  4.056465000e+02 ...
 2.014832669e+03  4.238522000e+02 ...
 2.014835409e+03  4.274691000e+02 ...
 2.014843628e+03  4.165304000e+02 ...
 2.014849108e+03  4.340859000e+02 ...
 2.014851847e+03  4.525252000e+02 ...
 2.014857327e+03  4.569016000e+02 ...
 2.014862806e+03  4.714154000e+02 ...
 2.014868285e+03  4.832481000e+02 ...
 2.014873765e+03  4.844995000e+02 ...
 2.014879245e+03  4.792288000e+02 ...
 2.014892943e+03  4.712974000e+02 ...
 2.014898422e+03  4.647700000e+02 ...
 2.014903901e+03  4.577993000e+02 ...
 2.014909381e+03  4.755414000e+02 ...
 2.014914860e+03  4.338868000e+02 ...
 2.014920340e+03  4.864952000e+02 ...
 2.014925819e+03  4.877005000e+02 ...
 2.014931299e+03  4.700482000e+02 ...
 2.014939519e+03  4.737986000e+02 ...
 2.014944998e+03  4.695538000e+02 ...
 2.014950477e+03  4.758135000e+02 ...
 2.014966916e+03  5.037746000e+02 ...
 2.014972395e+03  4.935668000e+02 ...
 2.014980614e+03  4.954863000e+02 ...
 2.014988833e+03  4.945487000e+02 ...
 2.015002530e+03  4.875651000e+02 ...
 2.015008010e+03  5.029678000e+02 ...
 2.015016230e+03  4.998751000e+02 ...
 2.015024450e+03  5.027459000e+02 ...
 2.015029929e+03  4.953116000e+02 ...
 2.015035409e+03  5.054742000e+02 ...
 2.015040889e+03  5.164457000e+02 ...
 2.015079244e+03  5.022461000e+02 ...
 2.015087463e+03  5.269817000e+02 ...
 2.015092943e+03  4.797900000e+02 ...
 2.015098422e+03  5.162724000e+02 ...
 2.015106641e+03  5.069484000e+02 ...
 2.015114861e+03  5.107563000e+02 ...
 2.015123080e+03  5.174853000e+02 ...
 2.015128559e+03  5.225451000e+02 ...
 2.015134039e+03  5.155532000e+02 ...
 2.015142258e+03  5.198570000e+02 ...
 2.015147737e+03  4.959223000e+02 ...
 2.015153216e+03  5.051144000e+02 ...
 2.015177874e+03  5.033008000e+02 ...
 2.015180614e+03  4.691805000e+02 ...
 2.015183354e+03  5.073423000e+02 ...
 2.015186093e+03  5.658823000e+02 ...
 2.015191573e+03  5.205620000e+02 ...
 2.015194313e+03  4.865022000e+02 ...
 2.015197052e+03  4.973538000e+02 ...
 2.015199792e+03  5.145022000e+02 ...
 2.015205272e+03  4.658901000e+02 ...
 2.015208011e+03  5.896096000e+02 .X.
 2.015218970e+03  5.368332000e+02 ...
 2.015221710e+03  5.227435000e+02 ...
 2.015224450e+03  5.442828000e+02 ...
 2.015227189e+03  5.406455000e+02 ...
 2.015229929e+03  5.468841000e+02 ...
 2.015232669e+03  5.480371000e+02 ...
 2.015235409e+03  5.441702000e+02 ...
 2.015238149e+03  5.456122000e+02 ...
 2.015240888e+03  5.377591000e+02 ...
 2.015243628e+03  5.390864000e+02 ...
 2.015246368e+03  5.328494000e+02 ...
 2.015262806e+03  5.582122000e+02 ...
 2.015265546e+03  5.561347000e+02 ...
 2.015268286e+03  5.366635000e+02 ...
 2.015271025e+03  5.600059000e+02 ...
 2.015273765e+03  5.431915000e+02 ...
 2.015276505e+03  5.232602000e+02 ...
 2.015279244e+03  5.255136000e+02 ...
 2.015281984e+03  5.278259000e+02 ...
 2.015284724e+03  5.248796000e+02 ...
 2.015287464e+03  5.375866000e+02 ...
 2.015290203e+03  5.386286000e+02 ...
 2.015295683e+03  5.407069000e+02 ...
 2.015306642e+03  5.331066000e+02 ...
 2.015309381e+03  5.291740000e+02 ...
 2.015312121e+03  5.279016000e+02 ...
 2.015314861e+03  5.332784000e+02 ...
 2.015320340e+03  5.199272000e+02 ...
 2.015323080e+03  5.262834000e+02 ...
 2.015325820e+03  5.210257000e+02 ...
 2.015328560e+03  5.216600000e+02 ...
 2.015331299e+03  5.108538000e+02 ...
 2.015334039e+03  5.122972000e+02 ...
 2.015336779e+03  5.199265000e+02 ...
 2.015347709e+03  5.223833000e+02 ...
 2.015350478e+03  5.434274000e+02 ...
 2.015353217e+03  4.911635000e+02 ...
 2.015358697e+03  5.213415000e+02 ...
 2.015361436e+03  5.201299000e+02 ...
 2.015364177e+03  5.186824000e+02 ...
 2.015366917e+03  5.471839000e+02 ...
 2.015369656e+03  5.401897000e+02 ...
 2.015372396e+03  5.441222000e+02 ...
 2.015375136e+03  5.459696000e+02 ...
 2.015377875e+03  5.331365000e+02 ...
 2.015388834e+03  5.424644000e+02 ...
 2.015391574e+03  5.184549000e+02 ...
 2.015394313e+03  5.426956000e+02 ...
 2.015397053e+03  5.150994000e+02 ...
 2.015399792e+03  5.159648000e+02 ...
 2.015402532e+03  4.862858000e+02 ...
 2.015405272e+03  4.766827000e+02 ...
 2.015408012e+03  5.175272000e+02 ...
 2.015410751e+03  5.252830000e+02 ...
 2.015413491e+03  5.229083000e+02 ...
 2.015416231e+03  4.995354000e+02 ...
 2.015418971e+03  5.656054000e+02 ...
 2.015427190e+03  5.224140000e+02 ...
 2.015429930e+03  5.066176000e+02 ...
 2.015432669e+03  5.025096000e+02 ...
 2.015435409e+03  5.152960000e+02 ...
 2.015438149e+03  5.128102000e+02 ...
 2.015440889e+03  5.127511000e+02 ...
 2.015443628e+03  4.875808000e+02 ...
 2.015446368e+03  4.942356000e+02 ...
 2.015449107e+03  4.816187000e+02 ...
 2.015451847e+03  5.075422000e+02 ...
 2.015454588e+03  4.900695000e+02 ...
 2.015457327e+03  4.904732000e+02 ...
 2.015465547e+03  4.973979000e+02 ...
 2.015468286e+03  4.807239000e+02 ...
 2.015471026e+03  4.542699000e+02 ...
 2.015473766e+03  5.701652000e+02 .X.
 2.015476505e+03  4.847788000e+02 ...
 2.015479245e+03  6.124836000e+02 .X.
 2.015481985e+03  4.950841000e+02 ...
 2.015484724e+03  5.215416000e+02 ...
 2.015487464e+03  5.036498000e+02 ...
 2.015490204e+03  5.149390000e+02 ...
 2.015492944e+03  5.049830000e+02 ...
 2.015495683e+03  4.826945000e+02 ...
 2.015501163e+03  4.493539000e+02 ...
 2.015503902e+03  5.093899000e+02 ...
 2.015506642e+03  4.997772000e+02 ...
 2.015509382e+03  5.215449000e+02 ...
 2.015512122e+03  5.137307000e+02 ...
 2.015514861e+03  5.698849000e+02 .X.
 2.015520341e+03  4.574028000e+02 ...
