 1.971336960e+03  3.309900000e+02
 1.971336960e+03  3.331300000e+02
 1.971353398e+03  3.316100000e+02
 1.971353398e+03  3.314400000e+02
 1.971375365e+03  3.326300000e+02
 1.971375365e+03  3.324700000e+02
 1.971394496e+03  3.319900000e+02
 1.971394496e+03  3.321300000e+02
 1.971413680e+03  3.323300000e+02
 1.971413680e+03  3.323900000e+02
 1.971432860e+03  3.313900000e+02
 1.971432860e+03  3.315500000e+02
 1.971452081e+03  3.311000000e+02
 1.971452081e+03  3.307500000e+02
 1.971471250e+03  3.305700000e+02
 1.971471250e+03  3.291000000e+02
 1.971490460e+03  3.296500000e+02
 1.971490460e+03  3.291100000e+02
 1.971509606e+03  3.266500000e+02
 1.971509606e+03  3.266800000e+02
 1.971528807e+03  3.257000000e+02
 1.971528807e+03  3.237500000e+02
 1.971567190e+03  3.200100000e+02
 1.971567190e+03  3.192100000e+02
 1.971586358e+03  3.196000000e+02
 1.971586358e+03  3.196000000e+02
 1.971701579e+03  3.183100000e+02
 1.971720666e+03  3.192800000e+02
 1.971720666e+03  3.193400000e+02
 1.971816589e+03  3.238600000e+02
 1.971816589e+03  3.241400000e+02
 1.971835763e+03  3.255100000e+02
 1.971835763e+03  3.262000000e+02
 1.971855006e+03  3.255000000e+02
 1.971855006e+03  3.255300000e+02
 1.971893267e+03  3.298000000e+02
 1.971893267e+03  3.297700000e+02
 1.971912386e+03  3.287500000e+02
 1.971912386e+03  3.283700000e+02
 1.971928801e+03  3.297700000e+02
 1.971970137e+03  3.311200000e+02
 1.971970137e+03  3.309800000e+02
 1.972008276e+03  3.328900000e+02
 1.972046549e+03  3.340900000e+02
 1.972046549e+03  3.337800000e+02
 1.972240422e+03  3.333500000e+02
 1.972240422e+03  3.346700000e+02
 1.972453708e+03  3.341700000e+02
 1.972470099e+03  3.334400000e+02
 1.972470099e+03  3.322100000e+02
 1.972489295e+03  3.307500000e+02
 1.972489295e+03  3.308200000e+02
 1.972562904e+03  3.229600000e+02
 1.972562904e+03  3.229600000e+02
 1.972565754e+03  3.223200000e+02
 1.972582113e+03  3.206000000e+02
 1.972598484e+03  3.180400000e+02
 1.972598484e+03  3.181100000e+02
 1.972617583e+03  3.191700000e+02
 1.972642048e+03  3.180500000e+02
 1.972642048e+03  3.176400000e+02
 1.972664105e+03  3.187700000e+02
 1.972664105e+03  3.189800000e+02
