0.0	2534768
0.00166666666667	2534425
0.00333333333333	2533733
0.005	2533428
0.00666666666667	2533172
0.00833333333333	2533339
0.01	2533607
0.0116666666667	2533736
0.0133333333333	2533624
0.015	2533250
0.0166666666667	2532916
0.0183333333333	2532377
0.02	2531429
0.0216666666667	2530018
0.0233333333333	2527938
0.025	2525523
0.0266666666667	2522761
0.0283333333333	2520348
0.03	2517966
0.0316666666667	2515421
0.0333333333333	2512784
0.035	2509999
0.0366666666667	2507440
0.0383333333333	2505117
0.04	2502807
0.0416666666667	2500643
0.0433333333333	2498591
0.045	2496764
0.0466666666667	2495359
0.0483333333333	2493831
0.05	2492404
0.0516666666667	2491390
0.0533333333333	2490600
0.055	2490176
0.0566666666667	2489735
0.0583333333333	2489506
0.06	2489359
0.0616666666667	2489239
0.0633333333333	2489253
0.065	2489709
0.0666666666667	2490497
0.0683333333333	2491580
0.07	2492355
0.0716666666667	2493169
0.0733333333333	2493710
0.075	2494422
0.0766666666667	2495312
0.0783333333333	2496297
0.08	2497535
0.0816666666667	2498692
0.0833333333333	2500069
0.085	2501526
0.0866666666667	2502842
0.0883333333333	2503875
0.09	2504645
0.0916666666667	2505876
0.0933333333333	2507321
0.095	2508829
0.0966666666667	2510218
0.0983333333333	2511584
0.1	2513085
0.101666666667	2514333
0.103333333333	2515680
0.105	2516916
0.106666666667	2518179
0.108333333333	2519507
0.11	2520818
0.111666666667	2522209
0.113333333333	2523441
0.115	2524313
0.116666666667	2525418
0.118333333333	2526482
0.12	2527620
0.121666666667	2528616
0.123333333333	2529465
0.125	2530598
0.126666666667	2531364
0.128333333333	2532284
0.13	2533010
0.131666666667	2533821
0.133333333333	2534444
0.135	2535186
0.136666666667	2535596
0.138333333333	2536104
0.14	2536433
0.141666666667	2536761
0.143333333333	2537323
0.145	2537961
0.146666666667	2538551
0.148333333333	2539177
0.15	2539531
0.151666666667	2539656
0.153333333333	2539651
0.155	2539574
0.156666666667	2539960
0.158333333333	2540179
0.16	2540267
0.161666666667	2540159
0.163333333333	2540136
0.165	2540165
0.166666666667	2540078
0.168333333333	2540009
0.17	2539980
0.171666666667	2540114
0.173333333333	2540331
0.175	2540762
0.176666666667	2541206
0.178333333333	2541367
0.18	2541156
0.181666666667	2540841
0.183333333333	2540785
0.185	2540767
0.186666666667	2540939
0.188333333333	2540880
0.19	2541065
0.191666666667	2540930
0.193333333333	2540767
0.195	2540595
0.196666666667	2540609
0.198333333333	2540849
0.2	2541105
0.201666666667	2540997
0.203333333333	2540929
0.205	2540655
0.206666666667	2540808
0.208333333333	2541091
0.21	2541007
0.211666666667	2540989
0.213333333333	2541012
0.215	2541488
0.216666666667	2542007
0.218333333333	2542270
0.22	2542488
0.221666666667	2542224
0.223333333333	2542082
0.225	2542032
0.226666666667	2542533
0.228333333333	2542875
0.23	2543289
0.231666666667	2543711
0.233333333333	2544058
0.235	2544425
0.236666666667	2544398
0.238333333333	2544495
0.24	2544375
0.241666666667	2544452
0.243333333333	2544668
0.245	2544826
0.246666666667	2544983
0.248333333333	2545009
0.25	2545210
0.251666666667	2545549
0.253333333333	2545733
0.255	2545814
0.256666666667	2546028
0.258333333333	2546490
0.26	2546839
0.261666666667	2547219
0.263333333333	2547612
0.265	2547840
0.266666666667	2548072
0.268333333333	2547810
0.27	2548069
0.271666666667	2548036
0.273333333333	2548242
0.275	2548325
0.276666666667	2548422
0.278333333333	2548524
0.28	2548631
0.281666666667	2549103
0.283333333333	2549543
0.285	2549744
0.286666666667	2549618
0.288333333333	2549405
0.29	2549315
0.291666666667	2549503
0.293333333333	2549762
0.295	2550046
0.296666666667	2550284
0.298333333333	2550264
0.3	2550689
0.301666666667	2550918
0.303333333333	2551335
0.305	2551536
0.306666666667	2551468
0.308333333333	2551637
0.31	2551757
0.311666666667	2552175
0.313333333333	2552309
0.315	2552004
0.316666666667	2551920
0.318333333333	2551655
0.32	2551969
0.321666666667	2552449
0.323333333333	2552742
0.325	2552734
0.326666666667	2552703
0.328333333333	2552876
0.33	2553136
0.331666666667	2553436
0.333333333333	2553825
0.335	2554213
0.336666666667	2554457
0.338333333333	2554236
0.34	2554077
0.341666666667	2554219
0.343333333333	2554459
0.345	2554715
0.346666666667	2554955
0.348333333333	2555053
0.35	2555265
0.351666666667	2555225
0.353333333333	2555161
0.355	2555291
0.356666666667	2555475
0.358333333333	2556005
0.36	2556133
0.361666666667	2556133
0.363333333333	2556151
0.365	2556286
0.366666666667	2556569
0.368333333333	2556718
0.37	2556885
0.371666666667	2556963
0.373333333333	2557008
0.375	2556922
0.376666666667	2557126
0.378333333333	2557355
0.38	2557397
0.381666666667	2557164
0.383333333333	2557324
0.385	2557578
0.386666666667	2557932
0.388333333333	2557815
0.39	2557670
0.391666666667	2557652
0.393333333333	2557830
0.395	2557797
0.396666666667	2557954
0.398333333333	2558116
0.4	2558492
0.401666666667	2558821
0.403333333333	2558724
0.405	2558716
0.406666666667	2558894
0.408333333333	2559061
0.41	2559554
0.411666666667	2559592
0.413333333333	2559572
0.415	2559207
0.416666666667	2558796
0.418333333333	2558942
0.42	2559262
0.421666666667	2559679
0.423333333333	2559733
0.425	2559748
0.426666666667	2559557
0.428333333333	2559600
0.43	2559871
0.431666666667	2560268
0.433333333333	2560533
0.435	2560336
0.436666666667	2560281
0.438333333333	2560610
0.44	2560598
0.441666666667	2560662
0.443333333333	2560676
0.445	2560604
0.446666666667	2560643
0.448333333333	2560587
0.45	2560712
0.451666666667	2560702
0.453333333333	2560676
0.455	2560685
