       1.0000000000000000      276.7000122070312500       1.0000000
      30.0000000000000000      277.8999938964843750       1.0000000
      56.0000000000000000      277.3999938964843750       1.0000000
     104.0000000000000000      277.5000000000000000       1.0000000
     136.0000000000000000      278.1000061035156250       1.0000000
     168.0000000000000000      280.1000061035156250       1.0000000
     202.0000000000000000      280.7000122070312500       1.0000000
     228.0000000000000000      281.5000000000000000       1.0000000
     274.0000000000000000      280.1000061035156250       1.0000000
     302.0000000000000000      279.7999877929687500       1.0000000
     329.0000000000000000      278.8999938964843750       1.0000000
     365.0000000000000000      277.0000000000000000       1.0000000
     428.0000000000000000      276.8999938964843750       1.0000000
     461.0000000000000000      276.7000122070312500       1.0000000
     500.0000000000000000      276.3999938964843750       1.0000000
     537.0000000000000000      276.0000000000000000       1.0000000
     572.0000000000000000      277.6000061035156250       1.0000000
     596.0000000000000000      276.8999938964843750       1.0000000
     632.0000000000000000      278.2999877929687500       1.0000000
     668.0000000000000000      279.3999938964843750       1.0000000
     698.0000000000000000      279.7000122070312500       1.0000000
     730.0000000000000000      278.5000000000000000       1.0000000
     764.0000000000000000      278.5000000000000000       1.0000000
     799.0000000000000000      278.5000000000000000       1.0000000
     857.0000000000000000      279.2999877929687500       1.0000000
     897.0000000000000000      278.8999938964843750       1.0000000
     944.0000000000000000      279.1000061035156250       1.0000000
     968.0000000000000000      278.5000000000000000       1.0000000
    1005.0000000000000000      280.5000000000000000       1.0000000
    1006.0000000000000000      279.3999999999999773       1.0000000
    1025.0000000000000000      280.7999877929687500       1.0000000
    1046.0000000000000000      280.3000000000000114       1.0000000
    1058.0000000000000000      282.7999877929687500       1.0000000
    1096.0000000000000000      282.3999999999999773       1.0000000
    1105.0000000000000000      282.7999877929687500       1.0000000
    1146.0000000000000000      283.8000000000000114       1.0000000
    1160.0000000000000000      283.8999938964843750       1.0000000
    1196.0000000000000000      283.8999999999999773       1.0000000
    1207.0000000000000000      283.6000061035156250       1.0000000
    1246.0000000000000000      281.6999999999999886       1.0000000
    1258.0000000000000000      282.1000061035156250       1.0000000
    1276.0000000000000000      281.1000061035156250       1.0000000
    1306.0000000000000000      281.5000000000000000       1.0000000
    1327.0000000000000000      283.3999999999999773       1.0000000
    1350.0000000000000000      280.1000061035156250       1.0000000
    1387.0000000000000000      280.1999999999999886       1.0000000
    1411.0000000000000000      279.6000061035156250       1.0000000
    1429.0000000000000000      279.5000000000000000       1.0000000
    1431.0000000000000000      282.5000000000000000       1.0000000
    1446.0000000000000000      281.6999999999999886       1.0000000
    1465.0000000000000000      279.6000000000000227       1.0000000
    1499.0000000000000000      282.3999999999999773       1.0000000
    1527.0000000000000000      283.1999999999999886       1.0000000
    1547.0000000000000000      282.8000000000000114       1.0000000
    1560.0000000000000000      281.7000122070312500       1.0000000
    1570.0000000000000000      281.8999999999999773       1.0000000
    1588.0000000000000000      281.0000000000000000       1.0000000
    1589.0000000000000000      278.6999999999999886       1.0000000
    1604.0000000000000000      274.3000000000000114       1.0000000
    1610.0000000000000000      271.7999877929687500       1.0000000
    1629.0000000000000000      274.5000000000000000       1.0000000
    1640.0000000000000000      276.6000061035156250       1.0000000
    1647.0000000000000000      277.1999999999999886       1.0000000
    1679.0000000000000000      275.8999999999999773       1.0000000
    1690.0000000000000000      276.2999877929687500       1.0000000
    1692.0000000000000000      276.5000000000000000       1.0000000
    1720.0000000000000000      277.5000000000000000       1.0000000
    1723.0000000000000000      276.8999938964843750       1.0000000
    1734.0000000000000000      278.2000122070312500       1.0000000
    1743.0000000000000000      276.7000122070312500       1.0000000
    1747.0000000000000000      276.8999999999999773       1.0000000
    1749.0000000000000000      277.1999999999999886       1.0000000
    1752.0000000000000000      276.3999938964843750       1.0000000
