 1.998909932e+03  3.609300000e+02
 1.998909960e+03  3.609600000e+02
 1.998909989e+03  3.609400000e+02
 1.998910017e+03  3.607500000e+02
 1.998910388e+03  3.609200000e+02
 1.998910502e+03  3.609500000e+02
 1.998910531e+03  3.609800000e+02
 1.998910559e+03  3.609800000e+02
 1.998910588e+03  3.609500000e+02
 1.998912100e+03  3.609700000e+02
 1.998912129e+03  3.609800000e+02
 1.998912158e+03  3.609500000e+02
 1.998912186e+03  3.607800000e+02
 1.998914954e+03  3.608100000e+02
 1.998914983e+03  3.609200000e+02
 1.998915011e+03  3.608600000e+02
 1.998915040e+03  3.608700000e+02
 1.998917808e+03  3.609200000e+02
 1.998917837e+03  3.609300000e+02
 1.998917865e+03  3.609500000e+02
 1.998917894e+03  3.609600000e+02
 1.998920662e+03  3.608800000e+02
 1.998920691e+03  3.608600000e+02
 1.998920719e+03  3.610400000e+02
 1.998920748e+03  3.609800000e+02
 1.998923516e+03  3.609400000e+02
 1.998923545e+03  3.609600000e+02
 1.998923573e+03  3.609700000e+02
 1.998923602e+03  3.609700000e+02
 1.998926370e+03  3.609600000e+02
 1.998926398e+03  3.609400000e+02
 1.998926427e+03  3.609700000e+02
 1.998926455e+03  3.609400000e+02
 1.998929224e+03  3.609000000e+02
 1.998929252e+03  3.609700000e+02
 1.998929281e+03  3.609500000e+02
 1.998929309e+03  3.609900000e+02
 1.998932078e+03  3.608800000e+02
 1.998932106e+03  3.610400000e+02
 1.998932135e+03  3.609700000e+02
 1.998932163e+03  3.610300000e+02
 1.998934932e+03  3.609300000e+02
 1.998934960e+03  3.609400000e+02
 1.998934989e+03  3.609700000e+02
 1.998935017e+03  3.609800000e+02
 1.998937785e+03  3.609700000e+02
 1.998937814e+03  3.609000000e+02
 1.998937842e+03  3.610500000e+02
 1.998937871e+03  3.610400000e+02
 1.998940639e+03  3.609400000e+02
 1.998940668e+03  3.609800000e+02
 1.998940696e+03  3.609400000e+02
 1.998940725e+03  3.608800000e+02
 1.998943493e+03  3.609400000e+02
 1.998943522e+03  3.609400000e+02
 1.998943550e+03  3.609600000e+02
 1.998943579e+03  3.609800000e+02
 1.998946347e+03  3.608600000e+02
 1.998946376e+03  3.609400000e+02
 1.998946404e+03  3.609500000e+02
 1.998946433e+03  3.609700000e+02
 1.998949201e+03  3.608800000e+02
 1.998949229e+03  3.609200000e+02
 1.998949258e+03  3.609600000e+02
 1.998949287e+03  3.608800000e+02
 1.998952055e+03  3.609500000e+02
 1.998952083e+03  3.610100000e+02
 1.998952112e+03  3.609100000e+02
 1.998952140e+03  3.608900000e+02
 1.998954909e+03  3.609400000e+02
 1.998954937e+03  3.609300000e+02
 1.998954966e+03  3.609600000e+02
 1.998954994e+03  3.609600000e+02
 1.998957763e+03  3.609200000e+02
 1.998957791e+03  3.609700000e+02
 1.998957820e+03  3.609100000e+02
 1.998957848e+03  3.609700000e+02
 1.998959247e+03  3.610000000e+02
 1.998959275e+03  3.609700000e+02
 1.998959304e+03  3.609900000e+02
 1.998959332e+03  3.610200000e+02
 1.998962100e+03  3.609700000e+02
 1.998962129e+03  3.609500000e+02
 1.998962158e+03  3.609600000e+02
 1.998962186e+03  3.608800000e+02
 1.998964954e+03  3.609800000e+02
 1.998964983e+03  3.609600000e+02
 1.998965011e+03  3.607800000e+02
 1.998965040e+03  3.608800000e+02
 1.998967808e+03  3.609700000e+02
 1.998967837e+03  3.609700000e+02
 1.998967865e+03  3.610000000e+02
 1.998967894e+03  3.609800000e+02
 1.998970662e+03  3.608700000e+02
 1.998970691e+03  3.610000000e+02
 1.998970719e+03  3.609000000e+02
 1.998970748e+03  3.609900000e+02
 1.998973516e+03  3.609800000e+02
 1.998973545e+03  3.610000000e+02
 1.998973573e+03  3.609700000e+02
 1.998973602e+03  3.610600000e+02
 1.998976370e+03  3.610100000e+02
 1.998976398e+03  3.609100000e+02
 1.998976427e+03  3.609300000e+02
 1.998976455e+03  3.609700000e+02
 1.998979224e+03  3.609500000e+02
 1.998979252e+03  3.609600000e+02
 1.998979281e+03  3.609600000e+02
 1.998979309e+03  3.609900000e+02
 1.998982078e+03  3.609300000e+02
 1.998982106e+03  3.609500000e+02
 1.998982135e+03  3.609000000e+02
 1.998982163e+03  3.610000000e+02
 1.998984932e+03  3.609800000e+02
 1.998984960e+03  3.609700000e+02
 1.998984989e+03  3.609700000e+02
 1.998985017e+03  3.609400000e+02
 1.998987785e+03  3.609500000e+02
 1.998987814e+03  3.609300000e+02
 1.998987842e+03  3.608500000e+02
 1.998987871e+03  3.609700000e+02
 1.998990639e+03  3.609900000e+02
 1.998990668e+03  3.609400000e+02
 1.998990696e+03  3.609100000e+02
 1.998990725e+03  3.608700000e+02
 1.998993493e+03  3.609000000e+02
 1.998993522e+03  3.609700000e+02
 1.998993550e+03  3.609500000e+02
 1.998993579e+03  3.610100000e+02
 1.998996347e+03  3.609300000e+02
 1.998996376e+03  3.609200000e+02
 1.998996404e+03  3.609700000e+02
 1.998996433e+03  3.609400000e+02
 1.998999201e+03  3.609600000e+02
 1.998999229e+03  3.607300000e+02
 1.998999258e+03  3.611000000e+02
 1.998999287e+03  3.612600000e+02
 1.999002055e+03  3.609700000e+02
 1.999002083e+03  3.609500000e+02
 1.999002112e+03  3.608800000e+02
 1.999002140e+03  3.609500000e+02
 1.999004909e+03  3.609000000e+02
 1.999004937e+03  3.609200000e+02
 1.999004966e+03  3.609400000e+02
 1.999004994e+03  3.608600000e+02
 1.999007763e+03  3.607100000e+02
 1.999007791e+03  3.609700000e+02
 1.999007820e+03  3.610200000e+02
 1.999007848e+03  3.609000000e+02
 1.999010616e+03  3.609100000e+02
 1.999010645e+03  3.609600000e+02
 1.999010674e+03  3.609200000e+02
 1.999010702e+03  3.609400000e+02
 1.999013470e+03  3.609500000e+02
 1.999013499e+03  3.609400000e+02
 1.999013527e+03  3.608800000e+02
 1.999013556e+03  3.596700000e+02
 1.999016324e+03  3.608900000e+02
 1.999016353e+03  3.609100000e+02
 1.999016381e+03  3.608800000e+02
 1.999016410e+03  3.609000000e+02
 1.999019178e+03  3.607600000e+02
 1.999019207e+03  3.608600000e+02
 1.999019235e+03  3.608600000e+02
 1.999019264e+03  3.609100000e+02
 1.999022032e+03  3.609200000e+02
 1.999022061e+03  3.609500000e+02
 1.999022089e+03  3.609400000e+02
 1.999022118e+03  3.609700000e+02
 1.999024886e+03  3.610100000e+02
 1.999024914e+03  3.609000000e+02
 1.999024943e+03  3.610300000e+02
 1.999024971e+03  3.609300000e+02
 1.999025114e+03  3.609400000e+02
 1.999025143e+03  3.609100000e+02
 1.999025171e+03  3.609100000e+02
 1.999025200e+03  3.609300000e+02
 1.999027740e+03  3.609100000e+02
 1.999027768e+03  3.609300000e+02
 1.999027797e+03  3.609200000e+02
 1.999027825e+03  3.609200000e+02
 1.999030594e+03  3.609400000e+02
 1.999030622e+03  3.608700000e+02
 1.999030651e+03  3.609100000e+02
 1.999030679e+03  3.609100000e+02
 1.999033447e+03  3.608900000e+02
 1.999033476e+03  3.609100000e+02
 1.999033505e+03  3.609400000e+02
 1.999033533e+03  3.608900000e+02
 1.999036301e+03  3.609200000e+02
 1.999036330e+03  3.608800000e+02
 1.999036358e+03  3.608800000e+02
 1.999036387e+03  3.608700000e+02
 1.999039155e+03  3.608700000e+02
 1.999039184e+03  3.609300000e+02
 1.999039212e+03  3.608700000e+02
 1.999039241e+03  3.608800000e+02
 1.999042009e+03  3.609000000e+02
 1.999042038e+03  3.608400000e+02
 1.999042066e+03  3.608100000e+02
 1.999042095e+03  3.608400000e+02
 1.999044863e+03  3.608500000e+02
 1.999044892e+03  3.609800000e+02
 1.999044920e+03  3.607000000e+02
 1.999044949e+03  3.607700000e+02
 1.999047717e+03  3.608100000e+02
 1.999047745e+03  3.608300000e+02
 1.999047774e+03  3.607800000e+02
 1.999047803e+03  3.607600000e+02
 1.999050571e+03  3.607200000e+02
 1.999050599e+03  3.607600000e+02
 1.999050628e+03  3.607600000e+02
 1.999050656e+03  3.608000000e+02
 1.999053425e+03  3.607500000e+02
 1.999053453e+03  3.607400000e+02
 1.999053482e+03  3.607500000e+02
 1.999053510e+03  3.607400000e+02
 1.999056279e+03  3.607500000e+02
 1.999056307e+03  3.607200000e+02
 1.999056336e+03  3.607500000e+02
 1.999056364e+03  3.607200000e+02
 1.999059132e+03  3.611600000e+02
 1.999059161e+03  3.610900000e+02
 1.999059189e+03  3.611200000e+02
 1.999059218e+03  3.611800000e+02
 1.999061986e+03  3.610900000e+02
 1.999062015e+03  3.611000000e+02
 1.999062043e+03  3.610700000e+02
 1.999062072e+03  3.610600000e+02
 1.999064840e+03  3.611200000e+02
 1.999064869e+03  3.611000000e+02
 1.999064897e+03  3.610900000e+02
 1.999064926e+03  3.610900000e+02
 1.999067694e+03  3.611000000e+02
 1.999067723e+03  3.611200000e+02
 1.999067751e+03  3.610900000e+02
 1.999067780e+03  3.610600000e+02
 1.999070548e+03  3.609400000e+02
 1.999070576e+03  3.611300000e+02
 1.999070605e+03  3.611000000e+02
 1.999070634e+03  3.611100000e+02
 1.999073402e+03  3.610900000e+02
 1.999073430e+03  3.610800000e+02
 1.999073459e+03  3.610800000e+02
 1.999073487e+03  3.610700000e+02
 1.999076256e+03  3.610500000e+02
 1.999076284e+03  3.611200000e+02
 1.999076313e+03  3.611100000e+02
 1.999076341e+03  3.611600000e+02
 1.999079110e+03  3.612100000e+02
 1.999079138e+03  3.597600000e+02
 1.999079167e+03  3.613800000e+02
 1.999079195e+03  3.617400000e+02
 1.999079909e+03  3.611200000e+02
 1.999079937e+03  3.611100000e+02
 1.999079966e+03  3.611100000e+02
 1.999079994e+03  3.611400000e+02
 1.999082763e+03  3.611400000e+02
 1.999082791e+03  3.611000000e+02
 1.999082820e+03  3.611100000e+02
 1.999082848e+03  3.611100000e+02
 1.999085616e+03  3.610900000e+02
 1.999085645e+03  3.610600000e+02
 1.999085674e+03  3.611400000e+02
 1.999085702e+03  3.611100000e+02
 1.999088470e+03  3.611700000e+02
 1.999088499e+03  3.608600000e+02
 1.999088527e+03  3.603500000e+02
 1.999088556e+03  3.619700000e+02
 1.999091324e+03  3.611200000e+02
 1.999091353e+03  3.611700000e+02
 1.999091381e+03  3.610700000e+02
 1.999091410e+03  3.611100000e+02
 1.999094178e+03  3.611000000e+02
 1.999094207e+03  3.610800000e+02
 1.999094235e+03  3.611000000e+02
 1.999094264e+03  3.611100000e+02
 1.999097032e+03  3.611200000e+02
 1.999097061e+03  3.610700000e+02
 1.999097089e+03  3.611100000e+02
 1.999097118e+03  3.611100000e+02
 1.999099886e+03  3.610300000e+02
 1.999099914e+03  3.610600000e+02
 1.999099943e+03  3.611200000e+02
 1.999099971e+03  3.611300000e+02
 1.999102740e+03  3.610500000e+02
 1.999102768e+03  3.611200000e+02
 1.999102797e+03  3.611000000e+02
 1.999102825e+03  3.611900000e+02
 1.999105594e+03  3.611100000e+02
 1.999105622e+03  3.611100000e+02
 1.999105651e+03  3.611100000e+02
 1.999105679e+03  3.610700000e+02
 1.999108447e+03  3.610400000e+02
 1.999108476e+03  3.611300000e+02
 1.999108505e+03  3.610500000e+02
 1.999108533e+03  3.611300000e+02
 1.999111301e+03  3.611000000e+02
 1.999111330e+03  3.610900000e+02
 1.999111358e+03  3.610700000e+02
 1.999111387e+03  3.611200000e+02
 1.999114155e+03  3.611200000e+02
 1.999114184e+03  3.610800000e+02
 1.999114212e+03  3.611100000e+02
 1.999114241e+03  3.610700000e+02
 1.999117009e+03  3.610900000e+02
 1.999117038e+03  3.611000000e+02
 1.999117066e+03  3.610800000e+02
 1.999117095e+03  3.611200000e+02
 1.999119863e+03  3.610800000e+02
 1.999119892e+03  3.610700000e+02
 1.999119920e+03  3.610900000e+02
 1.999119949e+03  3.610400000e+02
 1.999122717e+03  3.611500000e+02
 1.999122745e+03  3.611300000e+02
 1.999122774e+03  3.611500000e+02
 1.999122803e+03  3.611100000e+02
 1.999125571e+03  3.611200000e+02
 1.999125599e+03  3.611200000e+02
 1.999125628e+03  3.610800000e+02
 1.999125656e+03  3.611300000e+02
 1.999128425e+03  3.611300000e+02
 1.999128453e+03  3.611200000e+02
 1.999128482e+03  3.610800000e+02
 1.999128510e+03  3.610900000e+02
 1.999131279e+03  3.610500000e+02
 1.999131307e+03  3.610800000e+02
 1.999131336e+03  3.610900000e+02
 1.999131364e+03  3.611500000e+02
 1.999134132e+03  3.611100000e+02
 1.999134161e+03  3.611000000e+02
 1.999134189e+03  3.611200000e+02
 1.999134218e+03  3.611500000e+02
 1.999136986e+03  3.610900000e+02
 1.999137015e+03  3.611400000e+02
 1.999137043e+03  3.610400000e+02
 1.999137072e+03  3.611400000e+02
 1.999139840e+03  3.610900000e+02
 1.999139869e+03  3.611300000e+02
 1.999139897e+03  3.610700000e+02
 1.999139926e+03  3.610600000e+02
 1.999142694e+03  3.611100000e+02
 1.999142723e+03  3.610800000e+02
 1.999142751e+03  3.611200000e+02
 1.999142780e+03  3.610600000e+02
 1.999145548e+03  3.611100000e+02
 1.999145576e+03  3.611100000e+02
 1.999145605e+03  3.611000000e+02
 1.999145634e+03  3.610500000e+02
 1.999148402e+03  3.612200000e+02
 1.999148430e+03  3.611500000e+02
 1.999148459e+03  3.611300000e+02
 1.999148487e+03  3.611200000e+02
 1.999151256e+03  3.611200000e+02
 1.999151284e+03  3.611100000e+02
 1.999151313e+03  3.611100000e+02
 1.999151341e+03  3.610800000e+02
 1.999154110e+03  3.614800000e+02
 1.999154138e+03  3.608700000e+02
 1.999154167e+03  3.610300000e+02
 1.999154195e+03  3.611100000e+02
 1.999156963e+03  3.610300000e+02
 1.999156992e+03  3.617500000e+02
 1.999157021e+03  3.611600000e+02
 1.999157049e+03  3.611400000e+02
 1.999159817e+03  3.611300000e+02
 1.999159846e+03  3.611500000e+02
 1.999159874e+03  3.611700000e+02
 1.999159903e+03  3.605900000e+02
 1.999162671e+03  3.613000000e+02
 1.999162700e+03  3.610000000e+02
